movieId,title,genres,clean_title
144692,Gunhed (1989),Action|Sci-Fi,Gunhed
144694,The Count (1916),Comedy,The Count
144696,The Pawnshop (1916),Comedy,The Pawnshop
144698,Miss You Already (2015),Comedy|Drama|Romance,Miss You Already
144700,The Cokeville Miracle (2015),Children|Drama|Mystery|Thriller,The Cokeville Miracle
144702,Tales From the Dark 2 (2013),Horror,Tales From the Dark 2
144704,Now & Later (2009),Drama,Now  Later
144706,The Witches of Oz (2011),Action|Drama|Fantasy,The Witches of Oz
144708,Dark Summer (2015),Horror|Thriller,Dark Summer
144710,The Shift (2009),Documentary|Drama,The Shift
144712,Unity (2015),Documentary,Unity
144714,The Perfect Guy (2015),Drama|Thriller,The Perfect Guy
144716,Rock the Kasbah (2015),Comedy,Rock the Kasbah
144718,The Mafu Cage (1978),Horror|Thriller,The Mafu Cage
144720,Whiskey School (2005),(no genres listed),Whiskey School
144722,Lost Junction (2003),Drama|Romance|Thriller,Lost Junction
144724,Night Game (1989),Crime|Drama|Thriller,Night Game
144726,Man Crazy,(no genres listed),Man Crazy
144728,Edge of Fury (1958),Thriller,Edge of Fury
144730,Cry of Battle (1963),Action|Adventure|Drama|War,Cry of Battle
144732,The Birthday (2004),(no genres listed),The Birthday
144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,Freaks of Nature
144736,unINDIAN (2015),Comedy|Romance,unINDIAN
144738,The Treasure (2015),Comedy,The Treasure
144740,Sighs of Spain (1939),(no genres listed),Sighs of Spain
144742,Milton Glaser: To Inform & Delight (2008),(no genres listed),Milton Glaser To Inform  Delight
144744,Housekeeping (2015),Thriller,Housekeeping
144746,Gravy (2015),Comedy|Horror,Gravy
144748,Inside (2012),Horror,Inside
144750,The Professor and His Beloved Equation (2006),Children|Drama|Romance,The Professor and His Beloved Equation
144752,Bikini Model Academy (2015),Comedy,Bikini Model Academy
144754,Badge of Honor (2015),Crime|Drama|Thriller,Badge of Honor
144756,The Curse of Downers Grove (2015),Drama|Horror|Mystery|Thriller,The Curse of Downers Grove
144758,Freetown (2015),Action|Drama|Thriller,Freetown
144760,Momentum (2015),Action|Thriller,Momentum
144762,Tales of Halloween (2015),Horror,Tales of Halloween
144764,Death Valley (2015),Crime|Drama|Mystery,Death Valley
144766,Cyclone (1978),Horror,Cyclone
144768,Midnight Blue (1979),Drama|Thriller,Midnight Blue
144770,Summer Time Machine Blues (2005),Comedy,Summer Time Machine Blues
144772,The Ball at the Anjo House (1947),(no genres listed),The Ball at the Anjo House
144774,The Day the '60s Died (2015),Documentary,The Day the 60s Died
144776,"Alfie, the Little Werewolf (2011)",Children,Alfie the Little Werewolf
144778,Wolf Lake (1980),Thriller,Wolf Lake
144780,Close-Up (1948),Drama|Thriller,CloseUp
144782,The Diabolical (2015),Horror|Sci-Fi|Thriller,The Diabolical
144784,Aferim! (2015),Drama,Aferim
144786,House of Boys (2009),Drama|Romance,House of Boys
144788,The Soldier and the Lady (1937),Adventure|Romance|War,The Soldier and the Lady
144790,A Time For Dying (1969),Western,A Time For Dying
144792,The Magnificent Matador (1955),Drama|Romance,The Magnificent Matador
144796,Wings of the Hawk (1953),Western,Wings of the Hawk
144798,Seminole (1953),Action,Seminole
144800,City Beneath the Sea (1953),Action|Adventure,City Beneath the Sea
144802,Horizons West (1952),Western,Horizons West
144804,Red Ball Express (1952),(no genres listed),Red Ball Express
144806,Bronco Buster (1952),Western,Bronco Buster
144808,Killer Shark (1950),Adventure,Killer Shark
144810,Black Midnight (1949),Drama|Western,Black Midnight
144812,Behind Locked Doors (1948),Crime|Drama|Horror,Behind Locked Doors
144814,Assigned to Danger (1948),Crime|Drama,Assigned to Danger
144816,The Missing Juror (1944),Mystery,The Missing Juror
144818,Submarine Raider (1942),Drama|War,Submarine Raider
144820,My Love Came Back (1940),(no genres listed),My Love Came Back
144822,The Woman Men Yearn For (1929),Drama,The Woman Men Yearn For
144826,Der Rebell (1933),(no genres listed),Der Rebell
144828,The Tunnel (1933),Sci-Fi,The Tunnel
144830,The Tunnel (1933),(no genres listed),The Tunnel
144832,The Beloved Vagabond (1936),(no genres listed),The Beloved Vagabond
144834,Carrefour (1938),Drama,Carrefour
144836,Lady with Red Hair (1940),Drama,Lady with Red Hair
144838,Million Dollar Baby (1941),Comedy|Romance,Million Dollar Baby
144842,The Blue Veil (1951),Drama,The Blue Veil
144844,Gaby (1956),Drama,Gaby
144846,Damon and Pythias (1962),(no genres listed),Damon and Pythias
144848,War Story (2014),Drama,War Story
144850,Immorality (1978),Drama|Thriller,Immorality
144852,Could It Happen Here? (1977),Crime,Could It Happen Here
144858,God's Angry Man (1980),Documentary,Gods Angry Man
144860,Fred Rogers: America's Favorite Neighbor (2004),Children|Documentary,Fred Rogers Americas Favorite Neighbor
144862,Behind The Rising Sun (1943),Drama|War,Behind The Rising Sun
144864,Underground (1941),Adventure|Drama|Romance|War,Underground
144866,Pillow to Post (1945),Comedy,Pillow to Post
144868,Janie Gets Married (1946),Comedy,Janie Gets Married
144870,Lone Star (1952),Action|Adventure|Western,Lone Star
144874,Ice Palace (1960),Adventure|Drama,Ice Palace
144876,Cervantes (1967),Adventure,Cervantes
144880,Taste of Vengeance (1969),Western,Taste of Vengeance
144882,I 7 di Marsa Matruh (1970),(no genres listed),I 7 di Marsa Matruh
144884,Alleluja & Sartana Are Sons... Sons of God (1972),(no genres listed),Alleluja  Sartana Are Sons Sons of God
144886,A Virgin in the Family (1975),Drama,A Virgin in the Family
144888,Skin 'em Alive (1978),(no genres listed),Skin em Alive
144890,Rolf (1984),Action,Rolf
144894,They Found Hell (2015),Horror,They Found Hell
144896,"Anna: the Pleasure, the Torment (1973)",Drama,Anna the Pleasure the Torment
144898,Glamour Boy (1941),Comedy|Drama,Glamour Boy
144902,Under the Gun (1951),Crime|Drama|Film-Noir|Thriller,Under the Gun
144906,The Young Land (1959),Action|Drama,The Young Land
144910,1944 (2015),Drama|War,1944
144912,Double Bang (2001),(no genres listed),Double Bang
144914,Zombie Massacre 2: Reich of the Dead (2015),Horror|War,Zombie Massacre 2 Reich of the Dead
144916,Taking Chances (2011),(no genres listed),Taking Chances
144918,Pope John Paul II (2005),Drama,Pope John Paul II
144920,Hide Away (2012),Drama|Romance,Hide Away
144922,Massacre in Rome (1973),Drama|War,Massacre in Rome
144924,Nymph (2009),Drama|Sci-Fi,Nymph
144926,Sex Pot (2009),Comedy,Sex Pot
144928,El Analfabeto (1961),Comedy,El Analfabeto
144930,El Bolero de Raquel (1957),Comedy,El Bolero de Raquel
144932,Official Rejection (2009),Comedy|Documentary,Official Rejection
144934,Go Goa Gone (2013),Comedy|Horror,Go Goa Gone
144936,The Wannabes (2003),Comedy,The Wannabes
144938,Money for Nothing: Inside the Federal Reserve (2013),Documentary,Money for Nothing Inside the Federal Reserve
144940,The Vultures (1984),Action|Comedy|Drama|Thriller,The Vultures
144942,Forest of the Damned (2005),Horror,Forest of the Damned
144950,Aanmodderfakker (2014),Comedy,Aanmodderfakker
144952,The Collectors (1999),(no genres listed),The Collectors
144956,9/11: The Falling Man (2006),Documentary,911 The Falling Man
144958,Škola princů (2010),Children,kola princ
144960,Pünktchen und Anton (1953),Drama,Pnktchen und Anton
144962,Phantom Boy (2015),Adventure|Animation|Children,Phantom Boy
144964,Les Cowboys (2015),Drama,Les Cowboys
144966,Alive (2006),Drama|Fantasy|Mystery,Alive
144968,Master and Tatyana (2015),Documentary|Drama,Master and Tatyana
144970,The Best of Men (2012),Drama,The Best of Men
144972,The Sixth Side of the Pentagon (1968),Documentary,The Sixth Side of the Pentagon
144974,Eclipse (1999),Documentary,Eclipse
144976,Bone Tomahawk (2015),Horror|Western,Bone Tomahawk
144978,Paul and Michelle (1974),Drama|Romance,Paul and Michelle
144980,Friends (1971),Drama|Romance,Friends
144982,Paranormal Activity: The Ghost Dimension (2015),Horror|Thriller,Paranormal Activity The Ghost Dimension
144984,Pyaar Ka Punchnama 2 (2015),Comedy|Drama|Romance,Pyaar Ka Punchnama 2
144986,A Chinese Ghost Story (2011),Fantasy|Sci-Fi,A Chinese Ghost Story
144988,Imagination (2008),Drama|Fantasy|Sci-Fi,Imagination
144990,The Edge of Dreaming (2010),(no genres listed),The Edge of Dreaming
144992,The Chinese Botanist's Daughters (2006),Drama,The Chinese Botanists Daughters
144994,The Secret Life of Plants (1979),Documentary,The Secret Life of Plants
144998,Rebels in Canada (1965),(no genres listed),Rebels in Canada
145004,When the Screaming Stops (1974),Horror,When the Screaming Stops
145006,Demon Witch Child (1975),(no genres listed),Demon Witch Child
145008,Night of the Sorcerers (1974),Horror,Night of the Sorcerers
145010,Night of the Seagulls (1975),Horror,Night of the Seagulls
145012,The Sea Serpent (1984),Horror|Sci-Fi,The Sea Serpent
145014,The House That Screamed (1969),Horror|Thriller,The House That Screamed
145016,Hunchback of the Morgue (1973),Horror,Hunchback of the Morgue
145020,Tiki Tiki (1971),Adventure|Animation|Comedy,Tiki Tiki
145022,Blinky Bill the Movie (2015),Animation,Blinky Bill the Movie
145024,N: The Madness Of Reason (2014),Documentary,N The Madness Of Reason
145026,A Nightingale Falling (2014),Drama|War,A Nightingale Falling
145028,Jem and the Holograms (2015),Adventure|Comedy|Drama|Fantasy,Jem and the Holograms
145030,The 33 (2015),Drama,The 33
145032,Blood of My Blood (2015),Drama,Blood of My Blood
145034,Journey to the Shore (2015),Drama|Fantasy|Romance,Journey to the Shore
145036,Patrick's Day (2014),(no genres listed),Patricks Day
145038,Devotion (2003),Drama,Devotion
145040,Self Made (2014),(no genres listed),Self Made
145042,The Genius Club (2006),Thriller,The Genius Club
145044,Peak: The Rescuers (2011),Drama,Peak The Rescuers
145046,Railways (2010),Drama,Railways
145048,The Watermen (2011),Horror|Thriller,The Watermen
145050,SuckSeed (2011),Comedy,SuckSeed
145052,"Ao, The Last Neanderthal (2010)",Adventure,Ao The Last Neanderthal
145054,Homeland (2014),Drama,Homeland
145056,Ghost Shark (2013),Horror|Sci-Fi,Ghost Shark
145058,Pee Mak Phrakanong (2013),Comedy|Romance,Pee Mak Phrakanong
145060,Tales From the Dark 1 (2013),Horror,Tales From the Dark 1
145062,Le Rossignol (2005),Fantasy,Le Rossignol
145064,Suburra (2015),Crime|Drama,Suburra
145066,Amy Schumer: Live at the Apollo (2015),Comedy,Amy Schumer Live at the Apollo
145070,They Look Like People (2015),Horror|Mystery|Thriller,They Look Like People
145072,The Christmas Card (2006),Drama|Romance,The Christmas Card
145074,Big Bird in China (1983),(no genres listed),Big Bird in China
145076,'68 (1988),(no genres listed),68
145078,Revelation (2002),Fantasy|Horror|Sci-Fi,Revelation
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,Extraordinary Tales
145082,The Snow Queen 2: Refreeze (2014),Adventure|Animation|Children|Fantasy,The Snow Queen 2 Refreeze
145084,Colt 45 (2014),Action|Crime|Drama|Thriller,Colt 45
145086,Just the Vampire Hunter (2012),Action|Horror,Just the Vampire Hunter
145088,SuperBob (2015),Action|Comedy|Romance,SuperBob
145090,David (1997),Children,David
145092,Word of Honor (2003),Drama|Thriller,Word of Honor
145094,Howl (2015),Horror,Howl
145096,Barbie & Her Sisters in the Great Puppy Adventure (2015),Animation,Barbie  Her Sisters in the Great Puppy Adventure
145098,Varian's War (2001),Drama,Varians War
145100,If Tomorrow Comes (1986),Crime|Drama|Mystery,If Tomorrow Comes
145102,From Mexico With Love (2009),Action|Drama,From Mexico With Love
145104,Cenizas Eternas (2011),Drama,Cenizas Eternas
145106,Liz en Septiembre (2014),(no genres listed),Liz en Septiembre
145108,Losing Ground (1982),(no genres listed),Losing Ground
145110,Looking for Langston (1989),Drama,Looking for Langston
145112,Fireworks (1947),Drama,Fireworks
145114,Pedro (2008),Drama,Pedro
145116,Hard (1998),Thriller,Hard
145118,Sugar Coated (2015),(no genres listed),Sugar Coated
145120,Monopol (1996),Comedy,Monopol
145122,Silsile (2014),(no genres listed),Silsile
145124,Bir Avuç Deniz (2011),(no genres listed),Bir Avu Deniz
145126,Gecenin Kanatları (2009),Crime|Drama|Romance,Gecenin Kanatlar
145130,Benim Dünyam (2013),Drama,Benim Dnyam
145132,The Butterfly's Dream (2013),Drama,The Butterflys Dream
145136,Danger Beneath the Sea (2001),Action|Thriller,Danger Beneath the Sea
145138,Rough Air: Danger on Flight 534 (2001),Drama,Rough Air Danger on Flight 534
145140,Fathers and Daughters (2015),Drama,Fathers and Daughters
145142,Curve (2015),Horror|Thriller,Curve
145144,Night At The Golden Eagle (2002),Action|Adventure|Crime|Drama,Night At The Golden Eagle
145146,K-9: P.I. (2002),Action|Adventure|Comedy|Crime,K9 PI
145148,K-9000 (1991),(no genres listed),K9000
145150,The Dressmaker (2015),Comedy|Drama|Thriller,The Dressmaker
145152,Framed for Murder (2007),Mystery|Thriller,Framed for Murder
145154,Stranger at the Door (2004),(no genres listed),Stranger at the Door
145156,The Perfect Husband (2004),(no genres listed),The Perfect Husband
145158,Sharpshooter (2008),Action|Thriller,Sharpshooter
145160,Half Past Dead 2 (2007),Action|Crime,Half Past Dead 2
145162,Ripper: Letter from Hell (2001),Horror,Ripper Letter from Hell
145164,Ants (1977),Drama|Horror|Thriller,Ants
145168,Lonesome Ghosts (1937),Animation|Comedy,Lonesome Ghosts
145170,The Big Bad Wolf (1934),Animation,The Big Bad Wolf
145172,Gulliver Mickey (1934),Animation|Children|Fantasy,Gulliver Mickey
145174,Ye Olden Days (1933),Animation,Ye Olden Days
145176,Mickey's Good Deed (1932),Animation|Children,Mickeys Good Deed
145178,Babes in the Woods (1932),Animation,Babes in the Woods
145180,Flowers and Trees (1932),Animation,Flowers and Trees
145182,Mickey's Orphans (1931),Animation,Mickeys Orphans
145184,Three Little Wolves (1936),Animation,Three Little Wolves
145186,Little Hiawatha (1937),Animation,Little Hiawatha
145188,Magician Mickey (1937),Animation,Magician Mickey
145190,Three Blind Mouseketeers (1936),Animation|Children,Three Blind Mouseketeers
145192,Alpine Climbers (1936),Animation,Alpine Climbers
145194,Thru the Mirror (1936),Animation,Thru the Mirror
145196,Mickey's Polo Team (1936),Animation,Mickeys Polo Team
145198,Three Orphan Kittens (1935),Animation,Three Orphan Kittens
145200,Pluto's Judgement Day (1935),Animation,Plutos Judgement Day
145202,Who Killed Cock Robin? (1935),Animation,Who Killed Cock Robin
145204,The Flying Mouse (1934),Animation,The Flying Mouse
145206,The Mad Doctor (1933),Animation,The Mad Doctor
145208,Building a Building (1933),Animation,Building a Building
145212,The Forgotten Ones (2008),Drama|Horror,The Forgotten Ones
145216,Arena (1953),Drama,Arena
145218,Balto III: Wings of Change (2004),Adventure|Animation|Children,Balto III Wings of Change
145220,Bear (2010),Action|Horror|Thriller,Bear
145222,Bedlam (2015),Thriller,Bedlam
145224,Bigfoot (2008),Children,Bigfoot
145226,Bigfoot (1970),Children|Horror|Sci-Fi|Thriller,Bigfoot
145228,Bigfoot (2006),Horror,Bigfoot
145230,Crescendo (1970),Horror|Thriller,Crescendo
145232,Million Dollar Crocodile (2012),Crime|Drama|Horror|Thriller,Million Dollar Crocodile
145235,Deep in the Darkness (2014),Horror|Thriller,Deep in the Darkness
145237,Dracula versus Frankenstein (1970),Horror|Sci-Fi,Dracula versus Frankenstein
145240,Dysfunctional Friends (2012),Comedy|Romance,Dysfunctional Friends
145242,Films of Fury: The Kung Fu Movie Movie (2011),Documentary,Films of Fury The Kung Fu Movie Movie
145244,Fist of Fury 2 (1977),Action,Fist of Fury 2
145246,Fist of Fury 1991 (1991),Action|Comedy,Fist of Fury 1991
145250,Fist of Fury 3 (1979),Action|Drama,Fist of Fury 3
145252,The Big Boss Part II (1976),Action,The Big Boss Part II
145255,Shaolin Martial Arts (1974),Action,Shaolin Martial Arts
145260,Gingerclown (2013),Comedy|Horror,Gingerclown
145262,Girl Rush (1944),Comedy|Western,Girl Rush
145264,Give Us This Day (1949),Drama,Give Us This Day
145269,Holiday for Sinners (1952),Drama,Holiday for Sinners
145275,Live Wires (1946),Action|Thriller,Live Wires
145277,Mommy (1995),Horror,Mommy
145279,Monster Dog (1984),Horror,Monster Dog
145281,Needle (2010),Horror|Mystery|Thriller,Needle
145283,Nowitzki: The Perfect Shot (2014),Documentary,Nowitzki The Perfect Shot
145285,Octopus (2000),Action|Horror|Thriller,Octopus
145290,Over the Edge (2012),Mystery|Thriller,Over the Edge
145296,Robin Hood of El Dorado (1936),Action|Romance,Robin Hood of El Dorado
145299,Safelight (2015),Drama,Safelight
145301,Scar Tissue (2014),Thriller,Scar Tissue
145303,Sci-fighters (1996),Action|Sci-Fi|Thriller,Scifighters
145307,Strictly Business (1991),Comedy|Romance,Strictly Business
145309,The Battle at Apache Pass (1952),Action|Western,The Battle at Apache Pass
145312,The Chinese Boxer (1970),Action,The Chinese Boxer
145315,False Witness (2009),Action|Crime|Drama|Mystery|Thriller,False Witness
145317,The Family Secret (1951),Crime|Drama,The Family Secret
145320,The Sound and the Fury (2014),(no genres listed),The Sound and the Fury
145322,The Trail of '98 (1928),(no genres listed),The Trail of 98
145324,Twice Upon a Time (2006),Comedy,Twice Upon a Time
